gvkey,fyear,Size,Leverage,MB,ATM_IV,IV_Skew,n_obs
003062,2018,10.03939379821348,0.34121585732953846,7.630242609952774,0.23682696,0.037663728,231
003107,2017,7.670550347792042,0.7906480666350647,-4.826156223272564,0.5576099,0.032044582,149
003107,2018,7.718768282882582,0.5929567089755213,5.304540971239981,0.5003544,0.023710525,230
003121,2017,9.75207293893029,0.3043953640935928,31.715544944649444,0.16128673,0.0112640625,188
003121,2018,9.759022360325847,0.45138339920948617,23.842563016528924,0.201308,0.010889216,230
003144,2017,12.182818962184385,0.35476017111131336,11.445813027179007,0.13454081,0.025145147,231
003144,2018,12.216467432053731,0.3047971543933859,11.900936340615981,0.15124409,0.023085572,230
003153,2017,7.238701561317019,0.2237094949079313,1.708373365137912,0.47961286,0.008420942,231
003153,2018,6.812120316441609,0.2533658394160584,1.0660210061559252,0.49274364,0.014847395,230
003157,2017,8.664314469070213,0.25194670202754726,4.979499296806229,0.4335538,0.037602026,231
003157,2018,8.339033715534445,0.18615786322732744,3.1830805636365853,0.49282476,0.026957588,230
003158,2017,6.4382851873798765,0.010881017559465059,2.1631027946217625,0.41494933,0.051465724,231
003158,2018,6.484728986965648,0.30515025546692154,1.1992124567271343,0.43161213,0.052769337,210
003170,2017,11.097352298888127,0.5179867466077627,-1099.9365074999998,0.19000643,0.0070880814,231
003170,2018,10.846626265402495,0.522489926815229,-503.53511529411765,0.20397788,0.009405011,230
003226,2017,12.133569398807893,0.31785139262579637,2.7113159986007056,0.22908875,0.02440002,231
003226,2018,11.945415462819158,0.42650704852116145,2.151969699635541,0.25396657,0.025522752,230
003231,2017,9.616192270604582,0.06458283845906633,1.8844409117166898,0.25915545,0.029866014,231
003231,2018,9.305302305695333,0.08631986218193115,1.4647888583988276,0.2531214,0.030754302,230
003238,2017,8.69348583746238,5.8711216318818815e-05,2.3189948735815253,0.19832347,0.035791047,162
003238,2018,8.744444848098619,0.00033317831613941055,2.252179055981775,0.2200379,0.112202056,147
003243,2017,12.161216110111228,0.0994488362058438,1.053667362896516,0.21708812,0.029429996,231
003243,2018,11.722395088964259,0.1008713439099022,0.6936453196444644,0.24388525,0.02567379,230
003246,2017,7.690445431838446,0.2707712702398651,1.5615475489324702,0.35708138,0.047078203,231
003246,2018,7.835003992274905,0.3421018632913339,1.6924807000415831,0.33629826,0.047953263,232
003278,2017,8.173435600934079,0.7228656986270411,6.187616055846422,0.5007305,0.05979122,231
003278,2018,7.438082308210977,0.7185753825265027,4.105043478260869,0.47562066,0.044691358,230
003310,2017,9.544576703681082,0.19249617151607964,2.369589872773537,0.20093083,0.03244309,231
003336,2017,10.26426379942234,0.18590253825064124,2.12714831170757,0.24500874,0.029183805,229
003336,2018,9.756286685466971,0.18495976195306688,1.5139810340291175,0.30429333,0.038446873,229
003358,2017,6.051025073563943,0.21392490712842657,0.8841986879100282,0.42196852,0.039932877,195
003358,2018,6.68534545842167,0.17612348948183593,1.5831768456190032,0.40596858,0.036600996,231
003362,2017,9.58080834502803,0.3110351797487848,3.939971367172624,0.2055624,0.020325508,232
003362,2018,9.47366536325938,0.4796883018664074,1.762112429921729,0.29220212,0.02263158,231
003382,2017,7.3089829953465575,0.0,4.7480247309948025,0.37644807,0.02618691,231
003382,2018,7.140857557153872,0.0,4.404101623137648,0.39981058,0.027747976,230
003394,2017,6.5405272032565405,0.28190008044210896,2.358926710485986,0.27407292,0.07251818,105
003413,2017,10.178635145597132,0.30618777410571385,1.708036061746011,0.14948103,0.02518938,231
003413,2018,10.108208851398283,0.3244621661721068,1.4673956714097809,0.16098887,0.02420926,230
003439,2017,9.49716480926404,0.39973969631236445,2.9997530060797115,0.14646156,0.047512904,96
003439,2018,9.551765970419838,0.4355660646581597,2.9588894006309148,0.16000915,0.044850703,185
003469,2017,9.8972382361719,0.4472930355823534,3.8734393084818506,0.3777448,0.023619635,231
003469,2018,9.623265860777622,0.37691260140984933,2.459234678891409,0.39779025,0.03113237,230
003502,2017,7.495986122999883,0.11350348099020797,1.5977340883119096,0.29707423,0.034671213,231
003502,2018,7.389497503044887,0.046041974713433464,1.3812568480849252,0.35608527,0.048352815,230
003505,2017,9.780069306363908,0.3527733420615005,1.336590378115998,0.20871462,0.019235998,231
003505,2018,9.403946023230397,0.2981056001700443,0.8984834979344656,0.24774107,0.033199202,230
003532,2017,10.220027453449388,0.17272859532989018,2.048620689655172,0.22517946,0.026095435,231
003532,2018,10.07767108525646,0.21792401381566986,2.071482770623042,0.2566517,0.025171712,230
003570,2017,8.22670858219099,0.26282210491595603,6.867689855226839,0.20565826,0.032461762,210
003570,2018,8.165545003571454,0.26189065410464496,6.046326607434757,0.22394268,0.04442599,231
003592,2017,8.165575864713709,0.7744558225698553,1.0731380414887126,0.4037978,0.0561465,231
003592,2018,8.101483571027792,0.7555002488800399,0.8684809897341406,0.36216584,0.03569327,230
003619,2017,8.92970342425104,0.4892619337897402,12.567429284525792,0.18781704,0.024724476,210
003619,2018,8.633941590687607,0.5580526798584721,5.9969937886873,0.27195746,0.034769252,230
003639,2017,7.232355174585721,0.14948981691779822,2.0061119642243463,0.32680294,0.065526545,200
003639,2018,7.596381128712952,0.16005189737317446,2.843762363934234,0.32422927,0.03399951,229
003643,2017,8.700847759355927,0.0073937535356691534,1.9052601068632136,0.23366594,0.030494463,231
003643,2018,8.619567243226959,0.007275578217250159,1.7178190012439405,0.23613583,0.027696164,229
003647,2018,5.538370422936925,0.0030720078643401327,1.5898114835587402,0.37754095,0.03661452,99
003650,2017,10.281270624175608,0.08785615491009682,4.019965284474446,0.22185175,0.024216412,231
003650,2018,9.955209794912335,0.08377924666876509,2.8663124659771366,0.2524,0.018707274,230
003662,2017,8.58979463217835,0.2515167685776534,3.519118601911245,0.21279363,0.037847422,230
003662,2018,8.382032275267694,0.2341698447341866,2.8533648118182815,0.24556573,0.022929842,229
003707,2017,8.21087208642924,0.18279899258049143,2.9654777634547207,0.2189538,0.029787628,179
003708,2017,8.281270088375228,0.664942940312985,6.889718023108742,0.290391,0.02587856,231
003708,2018,8.19133759470411,0.6413701193023822,5.566431793402411,0.2794266,0.014858499,230
003734,2017,8.442671745486322,0.3116583982990787,4.5813799012833165,0.30514246,0.045159888,231
003734,2018,7.586680145197411,0.29655288948969244,1.4659901040892194,0.38141313,0.037267145,230
003735,2017,11.07687349174493,0.22138713702018925,2.453066294360009,0.16096668,0.030537331,231
003735,2018,11.189114258173447,0.20255056708305022,2.5638921968923665,0.19042067,0.031274162,230
003813,2017,10.615096266429571,0.2901869278699454,3.4798291946366042,0.2735977,0.026194274,230
003813,2018,10.539975118364575,0.29612496972632596,3.3457224041781,0.2656567,0.026364258,229
